date,cape,market
1906-11-30,18.141851654007958,US
1906-12-31,17.660003667768652,US
1907-01-31,17.218913853705978,US
1907-02-28,16.217071288766146,US
1907-03-31,14.687545255978645,US
1907-04-30,14.66970990560273,US
1907-05-31,13.79010715342424,US
1907-06-30,13.144269952673199,US
1907-07-31,13.585007357961837,US
1907-08-31,12.513471604446607,US
1907-09-30,12.328569657736622,US
1907-10-31,10.831840153050601,US
1907-11-30,10.59117755918978,US
1907-12-31,11.333306235811166,US
1908-01-31,11.902968628266972,US
1908-02-29,11.55484629514479,US
1908-03-31,11.984662664464292,US
1908-04-30,12.448889158370363,US
1908-05-31,13.078451355438341,US
1908-06-30,13.051684129229988,US
1908-07-31,13.3454871048344,US
1908-08-31,13.88423289520861,US
1908-09-30,13.701442268825113,US
1908-10-31,13.690810359178709,US
1908-11-30,14.435014091256262,US
1908-12-31,14.582482908962438,US
1909-01-31,14.76441845644136,US
1909-02-28,14.167157516701366,US
1909-03-31,14.33605838058622,US
1909-04-30,14.645198603086122,US
1909-05-31,14.953509786582782,US
1909-06-30,15.040444676080996,US
1909-07-31,15.231503240497684,US
1909-08-31,15.417580706254759,US
1909-09-30,15.25444643682118,US
1909-10-31,14.988845296121768,US
1909-11-30,14.74563117682459,US
1909-12-31,14.750638489265036,US
1910-01-31,14.547885040564148,US
1910-02-28,14.002037903032702,US
1910-03-31,14.050006965077824,US
1910-04-30,13.559883620820079,US
1910-05-31,13.568792287251453,US
1910-06-30,13.019657302315943,US
1910-07-31,12.34258125998522,US
1910-08-31,12.745055150886254,US
1910-09-30,12.937161101070847,US
1910-10-31,13.918866656445815,US
1910-11-30,14.164523175780351,US
1910-12-31,13.74147841778155,US
1911-01-31,14.049215181401202,US
1911-02-28,14.721488469928302,US
1911-03-31,14.370623221979534,US
1911-04-30,14.752935420329353,US
1911-05-31,15.047660591685043,US
1911-06-30,15.328355684719284,US
1911-07-31,15.08311057870027,US
1911-08-31,13.899790665654447,US
1911-09-30,12.997953983252437,US
1911-10-31,13.066472850619194,US
1911-11-30,13.727997586413094,US
1911-12-31,13.929258419578236,US
1912-01-31,13.794952631845822,US
1912-02-29,13.531634369686595,US
1912-03-31,13.639769173944167,US
1912-04-30,13.654392690553232,US
1912-05-31,13.645500685612367,US
1912-06-30,13.785417404502525,US
1912-07-31,13.802876645015786,US
1912-08-31,13.984761763426272,US
1912-09-30,13.92628500131587,US
1912-10-31,13.905092701178463,US
1912-11-30,13.74954101860653,US
1912-12-31,13.388999452579629,US
1913-01-31,13.148088791761557,US
1913-02-28,12.682960516236756,US
1913-03-31,12.443453515183657,US
1913-04-30,12.433067081795162,US
1913-05-31,12.221401061154124,US
1913-06-30,11.491962852761224,US
1913-07-31,11.534022795459858,US
1913-08-31,11.846840543564626,US
1913-09-30,11.843316826625973,US
1913-10-31,11.471490240312288,US
1913-11-30,11.072537845038006,US
1913-12-31,11.17404087003679,US
1914-01-31,11.636092105046133,US
1914-02-28,11.910233879798238,US
1914-03-31,11.685526018836827,US
1914-04-30,11.522662536200235,US
1914-05-31,11.47900869416448,US
1914-06-30,11.428715168831886,US
1914-07-31,10.694345183040136,US
1914-08-31,10.492046265076436,US
1914-09-30,10.500497301802131,US
1914-10-31,10.61275946612622,US
1914-11-30,10.51691764299212,US
1914-12-31,10.172217991997861,US
1915-01-31,10.359834197757266,US
1915-02-28,10.32978620966069,US
1915-03-31,10.70701318868281,US
1915-04-30,11.401123789000183,US
1915-05-31,11.02692987647131,US
1915-06-30,11.154262189096338,US
1915-07-31,11.1136293939496,US
1915-08-31,11.584831641604596,US
1915-09-30,12.011570757825888,US
1915-10-31,12.549076133220147,US
1915-11-30,12.857714453559307,US
1915-12-31,12.878444602185981,US
1916-01-31,12.543563692516168,US
1916-02-29,12.354652326458789,US
1916-03-31,12.177052795748478,US
1916-04-30,11.906481776593179,US
1916-05-31,12.026256671905157,US
1916-06-30,11.995961222946578,US
1916-07-31,11.791165275254547,US
1916-08-31,11.73208263887416,US
1916-09-30,11.94455241750447,US
1916-10-31,12.045741763370797,US
1916-11-30,12.053230403230497,US
1916-12-31,11.41355918884949,US
1917-01-31,10.992361427383424,US
1917-02-28,10.063187738735728,US
1917-03-31,10.327157080107876,US
1917-04-30,9.644531197281234,US
1917-05-31,9.138988813373578,US
1917-06-30,9.148220259539583,US
1917-07-31,9.003472377228805,US
1917-08-31,8.57268046675378,US
1917-09-30,7.950823264217066,US
1917-10-31,7.387133711108147,US
1917-11-30,6.753013604774308,US
1917-12-31,6.412593898119818,US
1918-01-31,6.640646028655352,US
1918-02-28,6.784343551630282,US
1918-03-31,6.686355760455894,US
1918-04-30,6.520727730547159,US
1918-05-31,6.5823632316210805,US
1918-06-30,6.496291318641057,US
1918-07-31,6.371324093848989,US
1918-08-31,6.303073760914594,US
1918-09-30,6.149170562431681,US
1918-10-31,6.290515321191322,US
1918-11-30,6.3333274953541565,US
1918-12-31,6.134580411283435,US
1919-01-31,6.098467639950106,US
1919-02-28,6.2396927713649815,US
1919-03-31,6.3560740048691455,US
1919-04-30,6.456139555819275,US
1919-05-31,6.829002261482033,US
1919-06-30,7.021615214784134,US
1919-07-31,7.052837165446312,US
1919-08-31,6.4791311017052795,US
1919-09-30,6.558481672061264,US
1919-10-31,6.794704199949302,US
1919-11-30,6.467022574133132,US
1919-12-31,6.160717033799176,US
1920-01-31,5.9896677711394375,US
1920-02-29,5.455347649907771,US
1920-03-31,5.798822727557157,US
1920-04-30,5.599858725506185,US
1920-05-31,5.188950462047495,US
1920-06-30,5.043639680451618,US
1920-07-31,5.080592919540795,US
1920-08-31,5.0207010779228565,US
1920-09-30,5.297162770108058,US
1920-10-31,5.351177393424155,US
1920-11-30,5.126407930947925,US
1920-12-31,4.784241045083248,US
1921-01-31,5.122184146887374,US
1921-02-28,5.274857191205047,US
1921-03-31,5.192348158684177,US
1921-04-30,5.297085922739674,US
1921-05-31,5.609469225330775,US
1921-06-30,5.21611096098932,US
1921-07-31,5.197779361905469,US
1921-08-31,5.16129482321573,US
1921-09-30,5.3775244254582555,US
1921-10-31,5.4792576780533455,US
1921-11-30,5.83819699320089,US
1921-12-31,6.11415884941727,US
1922-01-31,6.287087290347128,US
1922-02-28,6.4613058726969825,US
1922-03-31,6.82138724903604,US
1922-04-30,7.273253390209859,US
1922-05-31,7.593467258919378,US
1922-06-30,7.557987351755127,US
1922-07-31,7.602095045774032,US
1922-08-31,8.020030689895775,US
1922-09-30,8.265083002284303,US
1922-10-31,8.432151998761896,US
1922-11-30,7.998253772269837,US
1922-12-31,7.964679864939999,US
1923-01-31,8.154200483069156,US
1923-02-28,8.533360579065967,US
1923-03-31,8.700737500978533,US
1923-04-30,8.372809668463814,US
1923-05-31,8.00049786759821,US
1923-06-30,7.671825282673079,US
1923-07-31,7.34598511949065,US
1923-08-31,7.44178317421737,US
1923-09-30,7.458183867189794,US
1923-10-31,7.317400395621481,US
1923-11-30,7.546327911916236,US
1923-12-31,7.809739144938745,US
1924-01-31,8.07224944603738,US
1924-02-29,8.16206622085036,US
1924-03-31,8.058077044116095,US
1924-04-30,7.923620348327982,US
1924-05-31,7.899698330665295,US
1924-06-30,8.051676946396649,US
1924-07-31,8.377712139971836,US
1924-08-31,8.717418308548332,US
1924-09-30,8.581670375209054,US
1924-10-31,8.419491035872428,US
1924-11-30,8.888327361250973,US
1924-12-31,9.310639680416376,US
1925-01-31,9.692618852254997,US
1925-02-28,9.830804722819575,US
1925-03-31,9.518537538810032,US
1925-04-30,9.476566787903069,US
1925-05-31,9.72900769402133,US
1925-06-30,9.796386180450611,US
1925-07-31,9.963993891787798,US
